date,GDP,平均每人所得,景氣指標,season,holiday,max_temp,min_temp,mean_temp,Max_SthPres,Min_StnPres,Min_RH,Mean_StnPres,Mean_RH,Mean_Precp,Mean_WD,Mean_WDGust,Mean_WS,Mean_WSGust,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量,Mean_WS_log
2018/01/01,4498784,169523,20,1.0,0.0,0.6736842105263160,0.5038461538461540,0.5578574175962000,0.027636738826030100,0.9981960899029790,0.5454545454545460,0.6603755574472240,0.024140988426793700,0.001912411550965770,0.0020250821307872900,0.001147473117708880,0.511669658886894,0.42993951612903300,0.6223107881800480,0.45666179194999100,0.584241901152078,0.06049417179683400,0.4779407532822110,0.627163142901546
2018/01/02,4498784,169523,20,1.0,0.0,0.6710526315789470,0.4653846153846150,0.6090706891650080,0.02841250693342750,0.9980498269221390,0.5324675324675330,0.5821113025162250,0.024381071535984600,0.001912411550965770,0.002445131917740990,0.0018443427770760100,0.28186714542190300,0.25100806451612900,0.7890353411102410,0.5366616906825870,0.6409564629904860,0.07454539284377860,0.8368885266667230,0.3909013840352520
2018/01/03,4498784,169523,20,1.0,0.0,0.6736842105263160,0.5230769230769230,0.6290215228188700,0.024824579436714700,0.9980742040856130,0.6103896103896100,0.5781016412689210,0.30195715961211600,0.00020130647904902800,0.010433447164369200,0.0076607895379324300,0.24208636492488000,0.19872134974533100,0.804558020620374,0.5572527240777990,0.6324062360562390,0.07581668581597680,0.8751840027922270,0.3439050283169340
2018/01/04,4498784,169523,20,1.0,0.0,0.6421052631578950,0.576923076923077,0.6074150877134300,0.02317607220849540,0.9978548096143530,0.6493506493506490,0.655563486088357,0.03506476989497650,0.02792120864410020,0.004372939361023210,0.0016272676128100900,0.21364452423698400,0.3805443548387100,0.8203134009989140,0.5391306630977980,0.6358125832336100,0.07625158940569250,0.8733710012141150,0.308945540119998
2018/01/05,4498784,169523,20,1.0,0.0,0.631578947368421,0.5538461538461540,0.5655685067812760,0.022885159168221300,0.9975135293257280,0.9350649350649350,0.6547312095954710,0.03766567024454380,0.01874163319946450,0.0013043651279088400,0.000697400405490038,0.44703770197486500,0.4475806451612900,0.8091380155920880,0.5775105337177800,0.62951510920266,0.0755315636480648,0.873817291101495,0.565981334188204
2018/01/06,4498784,169523,20,1.0,1.0,0.5973684210526320,0.55,0.5591885880562570,0.023079101195070700,0.9974403978353080,0.9610389610389610,0.6539140654024560,0.03950630741500690,0.16351118760757300,0.0035888464253763100,0.0009447280987612390,0.3913824057450630,0.29284274193548400,0.7179839050489250,0.5779510193788780,0.6008737252045780,0.06184073968232580,0.6667243301001660,0.5102329864897280
2018/01/07,4498784,169523,20,1.0,1.0,0.6921052631578950,0.5730769230769230,0.5867183972440090,0.03888537638329140,0.9971966262005750,0.7922077922077920,0.6526807829629980,0.039026141196625200,0.2505259131765160,0.002241739389321300,0.0005737365588544380,0.3087971274685820,0.3956653225806450,0.6694584753023190,0.5147227126519100,0.5961812765557060,0.06055234502915960,0.5315570398228840,0.4215459972156260
2018/01/08,4498784,169523,20,1.0,0.0,0.7368421052631580,0.42307692307692300,0.6008896767396360,0.022982130181646100,0.9969284774023700,0.8441558441558440,0.6516820511715350,0.03922621045428420,0.3239625167336010,0.001426695416740970,0.0008417633509187220,0.3464991023339320,0.564012096774194,0.8053242742123180,0.5759520322200490,0.6391875848395230,0.0762207838248049,0.8606004996718860,0.46297861928683500
2018/01/09,4498784,169523,20,1.0,0.0,0.5657894736842110,0.2884615384615390,0.38464471461779,0.028606448960276800,0.9984398615377120,0.7012987012987010,0.6625394763287260,0.03558494996489000,0.11225855804169100,0.001929281302183820,0.0007249992038808160,0.488330341113106,0.5367943548387100,0.806867694254071,0.5959162554598320,0.6178751081699690,0.0716694631424392,0.8613015817162030,0.6054847020999350
2018/01/10,4498784,169523,20,1.0,0.0,0.49473684210526300,0.28076923076923100,0.385410639329732,0.029382217067674100,0.9991955536053830,0.38961038961039000,0.5895790925023910,0.014577677910692300,0.006502199273283610,0.0012468846307467600,0.00029456409820926300,0.43985637342908400,0.3961693548387100,0.7922960532638760,0.5902802257786720,0.6121801510098290,0.0700785167145656,0.8487872042798100,0.5589545444952060
2018/01/11,4498784,169523,20,1.0,0.0,0.4710526315789470,0.3,0.3878522333896350,0.03306711557781140,0.9993905709131690,0.4155844155844160,0.6688496453747870,0.012256874521847600,0.0,0.001526917822049220,0.0009617119746940250,0.5798922800718130,0.5,0.8047957770040940,0.5973645033106400,0.6205618102108750,0.06998835951339950,0.8510365356677530,0.6880448672724120
2018/01/12,4498784,169523,20,1.0,0.0,0.5184210526315790,0.26153846153846200,0.36195126845828400,0.033939854698633500,0.9996830968748480,0.38961038961039000,0.6711951518547380,0.010096126539130200,0.0,0.0015711335890969800,0.00011623340091500600,0.6391382405745060,0.5453629032258070,0.7963692955864910,0.576554552156194,0.6202559680971220,0.06919013792487450,0.8424820272688550,0.7381570766304650
2018/01/13,4498784,169523,20,1.0,1.0,0.5289473684210530,0.2076923076923080,0.399401307757914,0.033358028618085300,0.9993661937496950,0.4025974025974030,0.6690614975729760,0.014897788722946800,0.0005737234652897300,0.0019174904309710800,0.0012440689120766000,0.4685816876122080,0.4712701612903230,0.7060972631746890,0.5716721143152230,0.5976482349151270,0.05737694530715450,0.6385058820091660,0.5867798396135290
2018/01/14,4498784,169523,20,1.0,1.0,0.5763157894736840,0.23461538461538500,0.48150910580798300,0.02967313010794800,0.9986592560089710,0.3116883116883120,0.5092871093887260,0.016458328932687200,0.0,0.0014576464536744000,0.0011915250459095400,0.28725314183123900,0.23235887096774200,0.6448145013169980,0.5058784438106460,0.5830104432154000,0.05743948809800950,0.5213216801225880,0.39710334549475700
2018/01/15,4498784,169523,20,1.0,0.0,0.6578947368421050,0.35769230769230800,0.5460340819773570,0.027054912745482100,0.9979035639413000,0.3246753246753250,0.6576338236417130,0.2942344862664780,0.0,0.16798306830893900,0.0068906769136051500,0.31767929698573200,0.2862637945670630,0.7988091325081970,0.5815481417173710,0.6285176984294270,0.0703432790090052,0.8410417764237090,0.4314575104589500
2018/01/16,4498784,169523,20,1.0,0.0,0.7105263157894740,0.4538461538461540,0.5995952974229470,0.02026694180575540,0.9971478718736290,0.14285714285714300,0.6514777651232820,0.024781210051302600,0.0,0.0024436580588394000,0.002193042979821030,0.14901256732495500,0.09324596774193540,0.8240986910379000,0.582563127060902,0.6301138806055260,0.0720628313898664,0.869815755157748,0.22481599570345300
